sr_fecha (Día);sr_plaza;Cod Enlaza;sr_remitente;sr_ps;sr_ori;sr_des;Total Palets ;Facturación€;Coste€
02/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;128;1;35,67;23,37
02/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;411;2;124,45;83,48
02/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;701;1;114,45;82,73
02/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;119;2;93,54;121,12
02/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;181;1;44,07;52,02
02/01/2026;461;461001311;461001311 GRUPO GESALPI SLNE - HUSSE;02;461;283;1;44,83;31,05
02/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;02E;1;80,12;46,26
02/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;031;1;53,99;36,49
02/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;032;2;49,95;48,75
02/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;089;2;106,86;83,42
02/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;149;1;33,23;36,98
02/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;192;1;36,53;36,04
02/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;301;1;52,68;42,87
02/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;302;1;24,74;24,2
02/01/2026;461;461001393;"461001393 SALAMANDRA LUZ, SL";01;461;099;2;132,65;104,97
02/01/2026;461;461001393;"461001393 SALAMANDRA LUZ, SL";01;461;301;1;61,73;47,12
02/01/2026;461;461001399;461001399 GRUPO CIPIS 2014 SLA;02;461;411;1;73,17;55,73
02/01/2026;461;461001436;461001436 GLOBAL LABEL S.L.;02;461;031;2;94,14;72,86
02/01/2026;461;461001451;461001451 AZA – LABORATORIOS KIN;01;461;451;4;218,08;159,96
02/01/2026;461;461001451;461001451 AZA – LABORATORIOS KIN;02;461;50E;1;41,6;41,9
02/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;062;1;54,97;67,96
02/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;152;3;173,22;189,09
02/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;283;1;27,47;33,23
02/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;411;1;45,33;51,42
02/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;471;1;41,35;45,27
02/01/2026;461;461001474;461001474 ECOLOPLANT LEVANTE S.L.;01;461;031;1;55,4;43,24
02/01/2026;461;461001478;461001478 NOVASAC PACKAGING-CASPO;02;461;361;1;75,11;62,88
02/01/2026;461;461001484;461001484 PRODUCTOS ANDRANIS SLU;01;461;283;1;68,04;56,07
02/01/2026;461;461001484;461001484 PRODUCTOS ANDRANIS SLU;01;461;482;4;223,12;194,4
02/01/2026;461;461001519;461001519 FERRER SEGARRA SL;02;461;451;5;261,45;218,05
02/01/2026;461;461001538;461001538 NEA - REGINATRANS;02;461;032;1;46,15;33,55
02/01/2026;461;461001562;"461001562 GOTE, S.A.";17;461;461;5;167,45;136,45
02/01/2026;461;461001566;461001566 EXPORT TRADING TEXTILE SL;01;461;301;1;51,05;42,57
02/01/2026;461;461001566;461001566 EXPORT TRADING TEXTILE SL;02;461;201;1;72,33;54,3
02/01/2026;461;461001567;461001567 IP3 DESARROLLOS SL;02;461;119;2;150,96;141,12
02/01/2026;461;461001569;461001569 ZOCOCITY SL;01;461;301;2;96,08;75,82
02/01/2026;461;461001582;461001582 MILAN BAÑOS ESPAÑA SL;01;461;041;1;67,79;64,89
02/01/2026;461;461001582;461001582 MILAN BAÑOS ESPAÑA SL;01;461;302;3;137,13;108,57
03/01/2026;283;283001147;283001147 MOIMI ARCADE;01;283;031;1;78;48,43
03/01/2026;283;283001151;283001151 GRUPO OM COMUNICACION VISUAL SLU;01;283;461;2;115,59;72,96
03/01/2026;283;283001193;283001193 ENVASES PARA PROFESIONALES SL;01;283;461;1;41,29;34,76
03/01/2026;283;283001294;283001294 ENERYETI COMPANY S.L.;01;283;128;1;51,86;72,25
03/01/2026;283;283001294;283001294 ENERYETI COMPANY S.L.;01;283;461;6;275,8;345,52
03/01/2026;283;283001346;283001346 PUNTOQPACKAGING SL;01;283;461;3;152,01;110,1
03/01/2026;283;283001569;283001569 HOME TECH ACCESSORIES S.L.;02;283;032;1;56,35;46,25
03/01/2026;283;283001584;"283001584 YONHOO EUROPA, S.L.";02;283;461;1;52,49;30,19
03/01/2026;283;283001588;"283001588 I-PET 1995,S.L.U.";02;283;461;1;47,25;32,48
05/01/2026;089;089000024;LIFENG TRADE;02;089;311;1;65;1
05/01/2026;089;089000024;LIFENG TRADE;02;089;411;2;194;2
05/01/2026;089;089000070;"MONLAB, S.L.";01;089;149;1;54;1
05/01/2026;089;089000126;"JIKATEX NUEVO, SL";PA;089;089;0;32,73;0
05/01/2026;089;089000142;ORIENTAL MARKET;01;089;181;1;47;1
05/01/2026;089;089000142;ORIENTAL MARKET;01;089;222;1;40;1
05/01/2026;089;089000142;ORIENTAL MARKET;01;089;349;1;69;1
05/01/2026;089;089000142;ORIENTAL MARKET;02;089;089;2;62;2
05/01/2026;089;089000169;"NOMESVENDING, S.L.";02;089;089;2;40;2
05/01/2026;089;089000183;"DEPIMEX IBERIA, S.L.";02;089;089;2;48;2
05/01/2026;089;089000198;"TRADING OF MEXICAN PRODUCTS, S.L.";02;089;089;1;45;1
05/01/2026;089;089000204;"GIRO GH, S.A.";01;089;211;4;260;4
05/01/2026;089;089000204;"GIRO GH, S.A.";02;089;011;6;294;6
05/01/2026;089;089000204;"GIRO GH, S.A.";02;089;041;1;52;1
05/01/2026;089;089000204;"GIRO GH, S.A.";02;089;292;3;172;3
05/01/2026;089;089000204;"GIRO GH, S.A.";02;089;412;2;107;2
05/01/2026;089;089000224;"SEXY INTIMA, S.L.-LENCERIA SUSANA";PA;089;089;0;34,06;0
05/01/2026;089;089000237;"BAUER LEMANS, S.L.";02;089;192;4;296;4
05/01/2026;089;089000262;"ALONSO LOGISTICA BARCELONA, S.A.";02;089;201;1;76;1
05/01/2026;089;089000294;"ALPHA LENCERIA, S.L.";PA;089;089;0;15,68;0
05/01/2026;089;089000295;ORIO VALENCIA;01;461;089;2;56;2
05/01/2026;089;089000295;SAGARDI VALENCIA CENTRO;01;461;089;2;86;2
05/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;292;1;37;1
05/01/2026;089;089000320;"AGUA NEA, S.L.";02;089;201;1;98;1
05/01/2026;089;089000325;CAMELYA STYLE;02;089;089;3;99;3
05/01/2026;089;089000382;"BERLIN PACKAGING IBERIA, SLU";02;089;119;4;380;4
05/01/2026;089;089000386;KS GLOBAL FORWARDING Y COMERCIO EXT;01;089;461;6;210;6
05/01/2026;089;089000409;BADALONA PAC;01;089;149;3;336;3
05/01/2026;089;089000428;"SMEG ESPAÑA, S.A.";02;089;089;8;280;8
05/01/2026;089;089000429;"MUN FERMENTS, S.L.";02;089;089;1;12;1
05/01/2026;089;089000429;"MUN FERMENTS, S.L.";02;089;471;1;26;1
05/01/2026;089;089000452;"REISOPACK, S.L.U.";02;089;211;1;105;1
05/01/2026;129;461050044;"461050044 APE CERAMICA,S.L.";02;129;331;4;324,36;379,36
05/01/2026;129;461050061;461050061 KERAKOLL;01;129;059;2;138,41;161,62
05/01/2026;129;461050061;461050061 KERAKOLL;01;129;283;1;63,34;67,4
05/01/2026;129;461050061;461050061 KERAKOLL;01;129;331;10;781,17;929,2
05/01/2026;129;461050061;461050061 KERAKOLL;02;129;461;7;270,25;268,73
05/01/2026;129;461050067;461050067 BECRISA SL;02;129;072;1;101,7;117,79
05/01/2026;129;461050067;461050067 BECRISA SL;02;129;283;2;89,3;92,69
05/01/2026;129;461050067;461050067 BECRISA SL;02;129;471;1;56,3;67,69
05/01/2026;129;461050151;461050151 BODEGAS Y DESTILERIAS VIDAL S.L.;02;129;461;1;26,81;30,81
05/01/2026;129;461050151;461050151 MERC. EN DELG EXP Nº555570322878;01;461;129;1;20,22;23,81
05/01/2026;283;283001193;283001193 ENVASES PARA PROFESIONALES SL;17;283;283;3;105,33;59,7
05/01/2026;283;283001235;"283001235 PROMOCIONES SANT-YAGO, S.L.";01;363;089;1;0;0
05/01/2026;283;283001346;283001346 PUNTOQPACKAGING SL;17;283;283;1;42,74;23,26
05/01/2026;283;283001521;283001521 MATERIALES CERAMICOS TORRES;01;461;461;9;0;0
05/01/2026;283;283001588;"283001588 I-PET 1995,S.L.U.";02;283;451;1;31,5;27,61
05/01/2026;283;283001599;283001599 TECNICA AGROPECUARIAS C.B.;01;451;283;1;78,72;65,2
05/01/2026;283;283007000;283007000 PT XBS MADRID;17;283;283;1;12,08;15,52
05/01/2026;461;461000512;461000512 INFORTISA S.L.;01;461;331;1;75,3;58,67
05/01/2026;461;461000512;461000512 INFORTISA S.L.;01;461;702;1;55,36;39,63
05/01/2026;461;461000512;"461000512 INFORTISA, S.L.";01;461;283;2;109,28;75,32
05/01/2026;461;461000512;"461000512 INFORTISA, S.L.";01;461;301;7;359,03;242,97
05/01/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;031;1;57,73;44,95
05/01/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;089;8;455,52;313,07
05/01/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;152;1;96,56;77,78
05/01/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;283;8;497,52;343,76
05/01/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;331;1;97,46;88,36
05/01/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;701;6;462,68;402,19
05/01/2026;461;461000562;"461000562 GME DIVISION BAÑOS, S.L.";01;461;702;7;614,7;549,23
05/01/2026;461;461000644;461000644 BERLIN PACKAGING RIBARROJA;17;461;461;3;125,31;99,96
05/01/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;089;4;222,2;151,16
05/01/2026;461;461000663;"461000663 S. COLOMER CASAS, S.L.";01;461;283;4;328,1;247,32
05/01/2026;461;461000691;"461000691 GUEROLA, S.A.";02;461;089;2;130,3;112,36
05/01/2026;461;461000691;"461000691 GUEROLA, S.A.";02;461;128;1;57,45;48,07
05/01/2026;461;461000691;"461000691 GUEROLA, S.A.";02;461;283;1;57,46;44,67
05/01/2026;461;461000691;"461000691 GUEROLA, S.A.";02;461;363;1;114,54;95,51
05/01/2026;461;461000693;461000693 AMADO SALVADOR SAU;02;461;031;1;41,82;31,61
05/01/2026;461;461000745;"461000745 ENTIDAD MAYA, S.L.";02;461;089;1;33,1;35,67
05/01/2026;461;461000745;"461000745 ENTIDAD MAYA, S.L.";02;461;119;1;51,35;56,5
05/01/2026;461;461000745;"461000745 ENTIDAD MAYA, S.L.";02;461;283;4;137,85;146,03
05/01/2026;461;461000764;"461000764 SILLA COMERCIAL VETERINARIA, S.L.";17;461;461;1;45,2;0
05/01/2026;461;461000809;461000809 LOGISTICA INTEGRAL REQUENENSE S.L. - ZURDO NUEVO;01;461;283;1;48,1;27,14
05/01/2026;461;461000815;461000815 FRIT DEJAN AQUI 05/01;01;461;283;2;99,04;60,44
05/01/2026;461;461000815;461000815 FRITOPER S.L. (MICRO);02;461;283;1;46,64;27,93
05/01/2026;461;461000842;461000842 IMASD VELECDOM SL;02;461;031;2;205,08;70,16
05/01/2026;461;461000904;461000904 PRISMICA SL - EFECTOLED;01;461;391;1;76,25;58,25
05/01/2026;461;461001073;461001073 GRA - PSG (ALCIRA);17;461;461;2;77,84;0
05/01/2026;461;461001102;461001102 EXP 555570282956 Y 555570334511;17;461;461;1;30,76;20,12
05/01/2026;461;461001102;461001102 LABORATORIOS JG S.L;01;461;283;3;161,97;113,64
05/01/2026;461;461001102;461001102 LABORATORIOS JG S.L;02;461;062;1;66,61;57,91
05/01/2026;461;461001102;461001102 LABORATORIOS JG S.L;02;461;451;1;42,9;29,84
05/01/2026;461;461001102;461001102 LABORATORIOS JG S.L;17;461;461;5;210,67;169,69
05/01/2026;461;461001124;461001124 MARCHANTIA 2020 S.L;02;461;031;1;58,27;52,93
05/01/2026;461;461001124;461001124 MARCHANTIA 2020 S.L;02;461;089;1;56,14;51,72
05/01/2026;461;461001124;461001124 MARCHANTIA 2020 S.L;17;461;461;1;34,58;35,24
05/01/2026;461;461001143;461001143 APISOL S.A.;17;461;461;4;188,28;132,08
05/01/2026;461;461001156;461001156 UTISTIL S.L;01;461;089;2;152,12;88,02
05/01/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;231;1;91,74;94,06
05/01/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;251;2;109,53;117,64
05/01/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;301;4;225,04;211,44
05/01/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;328;1;63,69;60,98
05/01/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;331;2;129,12;124,54
05/01/2026;461;461001166;461001166 NOATUM LOGISTICS;01;461;471;2;113,18;102,63
05/01/2026;461;461001166;461001166 NOATUM LOGISTICS- DIST.LATINOANDINA;01;461;089;7;287,77;202,93
05/01/2026;461;461001200;461001200 NARANJAS A SACO;01;461;099;1;108,1;85,23
05/01/2026;461;461001205;461001205 CARLOTA FOODS S.L.;02;461;089;1;53,67;37,61
05/01/2026;461;461001205;461001205 CARLOTA FOODS S.L.;02;461;451;1;38,34;27,19
05/01/2026;461;461001205;461001205 CARLOTA FOODS S.L.;17;461;461;1;33,98;27,98
05/01/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;031;1;43,3;36,49
05/01/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;032;1;43,3;36,49
05/01/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;089;4;194,84;169,46
05/01/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;01;461;128;2;90,91;74,76
05/01/2026;461;461001223;461001223 EURO BUSSINESS 7 IMPORT EXPORT S.L;17;461;461;2;55,62;50,04
05/01/2026;461;461001237;461001237 PICDA SL;02;461;02E;1;67,69;43,22
05/01/2026;461;461001237;461001237 PICDA SL;02;461;128;3;145,08;125,22
05/01/2026;461;461001237;461001237 PICDA SL;02;461;363;3;188,46;167,76
05/01/2026;461;461001237;461001237 PICDA SL;02;461;701;4;260,52;255,36
05/01/2026;461;461001266;461001266 BLA - HOWK FISHING SL;01;222;301;1;78,33;46,46
05/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;01;461;031;1;71,67;47,25
05/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;01;461;301;2;127,36;79,7
05/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;02;461;701;10;1144,5;792,3
05/01/2026;461;461001270;461001270 TRATAMIENTO INTEGRAL DEL AGUA;17;461;461;1;39,25;27,98
05/01/2026;461;461001274;461001274 PLA ALBERT SL;02;461;179;2;93,16;100,84
05/01/2026;461;461001320;461001320 METALES PERSONALIZADOS;01;461;283;1;34,41;25,39
05/01/2026;461;461001352;461001352 TEYCOVAL 2010 SL;01;461;13E;1;33,96;24,71
05/01/2026;461;461001451;461001451 AZA – LABORATORIOS KIN;17;461;461;1;32,67;27,98
05/01/2026;461;461001462;461001462 IMCOVEL - TIMBRADOS VALENCIA;01;461;152;1;54,74;55,65
05/01/2026;461;461001465;461001465 ECO - DESGUACES GIL;01;363;382;1;202,39;129,28
05/01/2026;461;461001512;"461001512 GABOL, S.L.";01;461;283;1;43,55;39,9
05/01/2026;461;461001512;"461001512 GABOL, S.L.";17;461;461;1;31,07;25,94
05/01/2026;461;461001538;461001538 NEA - REGINATRANS;02;461;032;1;64,06;51,76
05/01/2026;461;461001562;"461001562 GOTE, S.A.";01;461;231;11;782,85;644,65
05/01/2026;461;461001562;"461001562 GOTE, S.A.";01;461;283;1;45,73;37,96
05/01/2026;461;461001562;"461001562 GOTE, S.A.";01;461;451;1;55,26;44,93
05/01/2026;461;461001569;461001569 ZOCOCITY SL;01;461;283;1;45,73;37,96
05/01/2026;461;461001569;461001569 ZOCOCITY SL;01;461;301;2;96,08;75,82
05/01/2026;461;461001569;461001569 ZOCOCITY SL;02;461;283;1;43,31;35,67
05/01/2026;461;461001569;461001569 ZOCOCITY SL;17;461;461;1;32,62;26,04
05/01/2026;461;461001572;461001572 HEAD AZA;01;461;031;5;212,5;174,65
05/01/2026;461;461001572;461001572 HEAD AZA;01;461;702;2;185,8;164,86
07/01/2026;089;089000024;LIFENG TRADE;02;089;011;2;130;2
07/01/2026;089;089000024;LIFENG TRADE;02;089;031;2;130;2
07/01/2026;089;089000024;LIFENG TRADE;02;089;291;1;81;1
07/01/2026;089;089000024;LIFENG TRADE;02;089;301;1;67;1
07/01/2026;089;089000024;LIFENG TRADE;02;089;461;4;232;4
07/01/2026;089;089000024;LIFENG TRADE;02;089;501;2;110;2
07/01/2026;089;089000035;GRUP ALIMENTARIA ENCA SL;02;089;179;1;34;1
07/01/2026;089;089000070;"MONLAB, S.L.";01;089;031;1;54;1
07/01/2026;089;089000094;"FLOORFLEX,S.L.";02;089;089;5;162;5
07/01/2026;089;089000094;"FLOORFLEX,S.L.";02;089;283;4;240;4
07/01/2026;089;089000107;WERIT;02;089;089;3;90;3
07/01/2026;089;089000121;SANDENVENDO SPAIN;02;089;089;1;20;1
07/01/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;031;2;138;2
07/01/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;089;1;54;1
07/01/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;149;2;168;2
07/01/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;328;1;81;1
07/01/2026;089;089000125;"MATERIAS PRIMAS ABRASIVAS, S.L.";02;089;439;1;34;1
07/01/2026;089;089000126;"JIKATEX NUEVO, SL";PA;089;089;0;17,05;0
07/01/2026;089;089000138;APLIVEN;02;089;251;4;178;4
07/01/2026;089;089000138;APLIVEN;02;089;261;1;45;1
07/01/2026;089;089000138;APLIVEN;02;089;301;2;104;2
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;087;7;192;7
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;099;1;43;1
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;128;1;60;1
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;13E;1;44;1
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;179;6;241;6
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;241;1;67;1
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;283;2;103;2
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;291;4;260;4
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;301;2;120;2
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;439;3;132;3
07/01/2026;089;089000142;ORIENTAL MARKET;01;089;461;5;258;5
07/01/2026;089;089000142;ORIENTAL MARKET;02;089;089;1;30;1
07/01/2026;089;089000147;KEBAB INN;02;089;301;2;182;2
07/01/2026;089;089000169;"NOMESVENDING, S.L.";02;089;251;1;41;1
07/01/2026;089;089000169;"NOMESVENDING, S.L.";02;089;302;1;60;1
07/01/2026;089;089000169;"NOMESVENDING, S.L.";02;089;391;1;61;1
07/01/2026;089;089000181;"INDUSTRIAL QUIMICA VIBA IBERICA, S.L.";01;089;011;1;77;1
07/01/2026;089;089000181;"INDUSTRIAL QUIMICA VIBA IBERICA, S.L.";01;089;201;1;71;1
07/01/2026;089;089000181;"INDUSTRIAL QUIMICA VIBA IBERICA, S.L.";01;089;349;2;150;2
07/01/2026;089;089000183;"DEPIMEX IBERIA, S.L.";02;089;179;1;29;1
07/01/2026;089;089000183;"DEPIMEX IBERIA, S.L.";02;089;283;1;69;1
07/01/2026;089;089000183;"DEPIMEX IBERIA, S.L.";02;089;311;1;62;1
07/01/2026;089;089000183;"DEPIMEX IBERIA, S.L.";02;089;461;1;29;1
07/01/2026;089;089000198;"TRADING OF MEXICAN PRODUCTS, S.L.";02;089;283;2;138;2
07/01/2026;089;089000204;"GIRO GH, S.A.";02;089;041;3;171;3
07/01/2026;089;089000204;"GIRO GH, S.A.";02;089;412;1;53;1
07/01/2026;089;089000204;GIRTE   IBERICA;01;089;211;1;72;1
07/01/2026;089;089000209;"ASJ HOME TEXTIL, S.L.U.";02;089;221;1;58;1
07/01/2026;089;089000209;"ASJ HOME TEXTIL, S.L.U.";02;089;461;1;44;1
07/01/2026;089;089000220;"ABRASIVOS Y MAQUINARIA, S.A.";02;089;011;1;62;1
07/01/2026;089;089000220;"ABRASIVOS Y MAQUINARIA, S.A.";02;089;283;1;37;1
07/01/2026;089;089000220;"ABRASIVOS Y MAQUINARIA, S.A.";02;089;461;1;63;1
07/01/2026;089;089000224;"SEXY INTIMA, S.L.-LENCERIA SUSANA";PA;089;089;0;19,64;0
07/01/2026;089;089000262;VIEDOS Y CRIANZAS DEL ALTO ARAGON;01;222;089;1;86;1
07/01/2026;089;089000271;R&L HOMEY CASA;02;089;461;1;54;1
07/01/2026;089;089000280;"MOSCA DIRECT SPAIN, S.L.U.";01;089;461;1;65;1
07/01/2026;089;089000280;"MOSCA DIRECT SPAIN, S.L.U.";02;089;089;3;69;3
07/01/2026;089;089000280;"MOSCA DIRECT SPAIN, S.L.U.";02;089;128;1;62;1
07/01/2026;089;089000280;"MOSCA DIRECT SPAIN, S.L.U.";02;089;222;1;58;1
07/01/2026;089;089000280;"MOSCA DIRECT SPAIN, S.L.U.";02;089;283;4;248;4
07/01/2026;089;089000280;"MOSCA DIRECT SPAIN, S.L.U.";02;089;311;1;62;1
07/01/2026;089;089000280;"MOSCA DIRECT SPAIN, S.L.U.";02;089;331;2;176;2
07/01/2026;089;089000280;"MOSCA DIRECT SPAIN, S.L.U.";02;089;391;2;116;2
07/01/2026;089;089000280;"MOSCA DIRECT SPAIN, S.L.U.";02;089;461;2;104;2
07/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;089;2;22;2
07/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;099;1;60;1
07/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;149;1;73;1
07/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;251;2;77;2
07/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;361;1;81;1
07/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;439;1;29;1
07/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;461;1;39;1
07/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;501;1;45;1
07/01/2026;089;089000288;"MAXIM TALLERES MECÁNICOS, S.L.";02;089;502;2;99;2
07/01/2026;089;089000294;"ALPHA LENCERIA, S.L.";02;089;251;1;48;1
07/01/2026;089;089000294;"ALPHA LENCERIA, S.L.";PA;089;089;0;23,64;0
07/01/2026;089;089000295;LLENYES  I CARBONS  DEL VALLES;01;089;283;1;79;1
07/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;031;4;247;4
07/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;128;2;130;2
07/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;179;1;34;1
07/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;283;1;49;1
07/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;311;1;56;1
07/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;331;1;58;1
07/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;411;2;120;2
07/01/2026;089;089000296;"MAPRYSER, S.L.";01;089;461;4;220;4
07/01/2026;089;089000296;"MAPRYSER, S.L.";02;089;089;9;269;9
07/01/2026;089;089000298;"BOSSANOVA LLUMI, S.L.";01;089;011;1;61;1
07/01/2026;089;089000298;"BOSSANOVA LLUMI, S.L.";01;089;283;4;236;4
07/01/2026;089;089000298;"BOSSANOVA LLUMI, S.L.";01;089;461;2;112;2
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";01;089;099;2;130;2
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";01;089;201;4;244;4
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";01;089;291;1;67;1
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;149;1;37;1
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;152;1;65;1
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;211;1;53;1
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;283;3;104;3
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;292;1;37;1
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;301;1;29;1
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;331;1;54;1
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;361;1;65;1
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;363;1;65;1
07/01/2026;089;089000300;"DELICAT ALIMENT, S.L.";02;089;461;3;82;3
07/01/2026;089;089000301;BODEGAS VERONICA ORTEGA;02;241;089;2;134;2
07/01/2026;089;089000301;CHOZAS CARRASCAL;02;461;089;1;62;1
07/01/2026;089;089000301;VINOS DEL BIERZO;01;089;482;3;210;3
07/01/2026;089;089000303;TRANSMARQUES S.A.;02;089;089;5;180;5
07/01/2026;089;089000306;SEIN SERIGRAFIA;02;089;089;6;162;6
07/01/2026;089;089000306;"VIRGILI BROTHERS, S.L.";02;089;087;1;28;1
07/01/2026;089;089000306;"VIRGILI BROTHERS, S.L.";02;089;089;4;117;4
07/01/2026;089;089000310;"DISVALLCO, S.L.";02;089;291;1;62;1
07/01/2026;089;089000313;"IRIS FLOR ZARAGOZA, S.L.";01;089;501;2;126;2
07/01/2026;089;089000317;"PLASTICS GENOHER, S.L.";02;089;501;1;54;1
07/01/2026;089;089000320;"AGUA NEA, S.L.";02;089;089;1;44;1
